index,item_id,source,notes,location,value,inventory_date,title,series,type,date_year,medium,signatures_and_writing,condition,category,height,width,depth,size_notes,dimensions,file1,file2,file3,file4,file5,url1,url2,url3,url4,url5
1830,AT.P.2588,Aldo foundation,"""3"" on verso","Rack 17, Shelf 1",,01/11/2015,,,,n.d. (c. 1988),Oil stick on paper,,,Painting,11,14,,,,"remote:AT.P.2588.jpg
size:4928,3264
DPI:300
JPEG:AT.P.2588_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.2588.jpg?alt=media&token=c1bcff44-8476-4bd5-a067-f34024dda582,,,,
1831,AT.P.2589,Aldo foundation,"""4"" on verso","Rack 17, Shelf 1",,01/11/2015,,,,n.d. (c. 1988),Oil stick on paper,,,Painting,11,14,,,,"remote:AT.P.2589.jpg
size:4928,3264
DPI:300
JPEG:AT.P.2589_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.2589.jpg?alt=media&token=57fcc36a-4e97-4969-bac7-802086ce88a5,,,,
2593,AT.P.2590,Anna,"Anna
""1"" ""1"" on verso","Rack 17, Shelf 1",,01/11/2015,,,,n.d. (c. 1988),Oil stick on paper,,,Painting,11,14,,,,"remote:AT.P.2590.jpg
size:4928,3264
DPI:300
JPEG:AT.P.2590_8.jpg",,,,,,,,,
1832,AT.P.2591,Aldo foundation,"""2"" on verso","Rack 17, Shelf 1",,01/11/2015,,,,n.d. (c. 1988),Oil stick on paper,,,Painting,11,14,,,,"remote:AT.P.2591.jpg
size:4928,3264
DPI:300
JPEG:AT.P.2591_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.2591.jpg?alt=media&token=6a464bf9-d84d-4d10-8f4d-4d43886019af,,,,
1833,AT.P.2592,Aldo foundation,"""3"" on verso","Rack 17, Shelf 1",,01/11/2015,,,,n.d. (c. 1988),Oil stick on paper,,,Painting,11,14,,,,"remote:AT.P.2592.jpg
size:4928,3264
DPI:300
JPEG:AT.P.2592_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.2592.jpg?alt=media&token=08ae2a8b-7d06-43a3-b2a5-c185150e8afb,,,,
1834,AT.P.2593,Aldo foundation,"""4"" on verso","Rack 17, Shelf 1",,01/11/2015,,,,n.d. (c. 1988),Oil stick on paper,,,Painting,11,14,,,,"remote:AT.P.2593.jpg
size:4928,3264
DPI:300
JPEG:AT.P.2593_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.2593.jpg?alt=media&token=2ab37a56-1c7d-4265-b533-9728528b77ee,,,,
1835,AT.P.2594,Aldo foundation,"""Oct 19 88"" ""(1)"" on verso","Rack 17, Shelf 1",,01/11/2015,,,,1988,Oil stick on paper,,,Painting,11,14,,,,"remote:AT.P.2594.jpg
size:3264,4928
DPI:300
JPEG:AT.P.2594_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.2594.jpg?alt=media&token=185ecc45-23fd-4c45-9e91-6351101ef495,,,,
1836,AT.P.2595,Aldo foundation,"""Oct 19 88"" ""(2)"" ""2"" on verso","Rack 17, Shelf 1",,01/11/2015,,,,1988,Oil stick on paper,,,Painting,11,14,,,,"remote:AT.P.2595.jpg
size:4928,3264
DPI:300
JPEG:AT.P.2595_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.2595.jpg?alt=media&token=407409f6-2ea4-4499-be80-febd7b551415,,,,
1837,AT.P.2596,Aldo foundation,"""Oct 19 88"" ""(3)"" ""3"" on verso","Rack 17, Shelf 1",,01/11/2015,,,,1988,Oil stick on paper,,,Painting,11,14,,,,"remote:AT.P.2596.jpg
size:4928,3264
DPI:300
JPEG:AT.P.2596_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.2596.jpg?alt=media&token=cf5e216d-04b3-4980-980a-dc8356b25ea4,,,,
1838,AT.P.2597,Aldo foundation,"""4"" on verso","Rack 17, Shelf 1",,01/11/2015,,,,n.d. (c. 1988),Oil stick on paper,,,Painting,11,14,,,,"remote:AT.P.2597.jpg
size:4928,3264
DPI:300
JPEG:AT.P.2597_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.2597.jpg?alt=media&token=4c01e564-71e9-4e10-9488-1c9140b1d47f,,,,
1839,AT.P.2598,Aldo foundation,"""1"" on verso","Rack 17, Shelf 1",,01/11/2015,,,,n.d. (c. 1988),Oil stick and perforations on paper,,,Painting,11,14,,,,"remote:AT.P.2598.jpg
size:4928,3264
DPI:300
JPEG:AT.P.2598_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.2598.jpg?alt=media&token=e5a3c704-0a34-4314-931b-04f66c333372,,,,
1840,AT.P.2599,Aldo foundation,"""2"" on verso","Rack 17, Shelf 1",,01/11/2015,,,,n.d. (c. 1988),Oil stick and perforations on paper,,,Painting,11,14,,,,"remote:AT.P.2599.jpg
size:4928,3264
DPI:300
JPEG:AT.P.2599_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.2599.jpg?alt=media&token=c5b3796e-1343-4a5d-92e7-6a30c29d8257,,,,
1841,AT.P.2600,Aldo foundation,"""1"" on verso","Rack 17, Shelf 1",,01/11/2015,,,,n.d. (c. 1988),Oil stick on paper,,,Painting,11,14,,,,"remote:AT.P.2600.jpg
size:4928,3264
DPI:300
JPEG:AT.P.2600_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.2600.jpg?alt=media&token=d95ed23a-ec69-4c20-8e1d-fb6bb842ab28,,,,
1842,AT.P.2601,Aldo foundation,"""2"" on verso","Rack 17, Shelf 1",,01/11/2015,,,,n.d. (c. 1988),Oil stick on paper,,,Painting,11,14,,,,"remote:AT.P.2601.jpg
size:4928,3264
DPI:300
JPEG:AT.P.2601_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.2601.jpg?alt=media&token=db61d8f1-06c8-4838-ab01-919216509369,,,,
1843,AT.P.2602,Aldo foundation,"""3"" on verso","Rack 17, Shelf 1",,01/11/2015,,,,n.d. (c. 1988),Oil stick on paper,,,Painting,11,14,,,,"remote:AT.P.2602.jpg
size:4928,3264
DPI:300
JPEG:AT.P.2602_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.2602.jpg?alt=media&token=315e5a57-0be5-431a-905c-b3a9e10b9274,,,,
1844,AT.P.2603,Aldo foundation,"""4"" on verso","Rack 17, Shelf 1",,01/11/2015,,,,n.d. (c. 1988),Oil stick on paper,,,Painting,11,14,,,,"remote:AT.P.2603.jpg
size:4928,3264
DPI:300
JPEG:AT.P.2603_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.2603.jpg?alt=media&token=418855f9-73be-40f3-8031-da0d70e0dbfc,,,,
1845,AT.P.2604,Aldo foundation,"""1"" ""Sept 5 '88"" on verso","Rack 17, Shelf 1",,01/11/2015,,,,1988,Oil stick on paper,,,Painting,11,14,,,,"remote:AT.P.2604.jpg
size:4928,3264
DPI:300
JPEG:AT.P.2604_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.2604.jpg?alt=media&token=d0251312-e17e-4c91-b5eb-5066227c507a,,,,
1846,AT.P.2605,Aldo foundation,"""2"" on verso","Rack 17, Shelf 1",,01/11/2015,,,,n.d. (c. 1988),Oil stick on paper,,,Painting,11,14,,,,"remote:AT.P.2605.jpg
size:4928,3264
DPI:300
JPEG:AT.P.2605_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.2605.jpg?alt=media&token=909c4039-30e6-483f-8953-ec37a830d7f1,,,,
1847,AT.P.2606,Aldo foundation,"""3"" on verso","Rack 17, Shelf 1",,01/11/2015,,,,n.d. (c. 1988),Oil stick on paper,,,Painting,11,14,,,,"remote:AT.P.2606.jpg
size:4928,3264
DPI:300
JPEG:AT.P.2606_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.2606.jpg?alt=media&token=e068a194-ef3f-40b9-85d3-ac6e349eb860,,,,
1848,AT.P.2607,Aldo foundation,"""4"" on verso","Rack 17, Shelf 1",,01/11/2015,,,,n.d. (c. 1988),Oil stick on paper,,,Painting,11,14,,,,"remote:AT.P.2607.jpg
size:4928,3264
DPI:300
JPEG:AT.P.2607_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.2607.jpg?alt=media&token=c6c5d592-ff31-49cb-9d0d-62cfab3bbecd,,,,
1849,AT.P.2608,Aldo foundation,"""5"" on verso","Rack 17, Shelf 1",,01/11/2015,,,,n.d. (c. 1988),Oil stick on paper,,,Painting,11,14,,,,"remote:AT.P.2608.jpg
size:4928,3264
DPI:300
JPEG:AT.P.2608_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.2608.jpg?alt=media&token=9c8e1b8c-f84e-4ac4-90c6-285293f0d845,,,,
1850,AT.P.2609,Aldo foundation,"""6"" on verso","Rack 17, Shelf 1",,01/11/2015,,,,n.d. (c. 1988),Oil stick on paper,,,Painting,11,14,,,,"remote:AT.P.2609.jpg
size:4928,3264
DPI:300
JPEG:AT.P.2609_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.2609.jpg?alt=media&token=f68cbda3-7634-4784-9dab-db5e1d5177a2,,,,
1851,AT.P.2610,Aldo foundation,"""1"" on recto, ""Oct 3/88"" on verso","Rack 17, Shelf 1",,01/11/2015,,,,1988,Oil stick on paper,,,Painting,11,14,,,,"remote:AT.P.2610.jpg
size:4928,3264
DPI:300
JPEG:AT.P.2610_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.2610.jpg?alt=media&token=3ae4e5fb-8e18-4069-8467-0ea1a0e2e07c,,,,
1852,AT.P.2611,Aldo foundation,"""2"" on recto, ""Oct 3/88"" on verso","Rack 17, Shelf 1",,01/11/2015,,,,1988,Oil stick on paper,,,Painting,11,14,,,,"remote:AT.P.2611.jpg
size:4928,3264
DPI:300
JPEG:AT.P.2611_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.2611.jpg?alt=media&token=c0f39378-c2ff-4f50-9665-2173123de23c,,,,
1853,AT.P.2612,Aldo foundation,"""3"" on recto, ""Oct 3/88"" on verso","Rack 17, Shelf 1",,01/11/2015,,,,1988,Oil stick on paper,,,Painting,11,14,,,,"remote:AT.P.2612.jpg
size:4928,3264
DPI:300
JPEG:AT.P.2612_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.2612.jpg?alt=media&token=8bab75ac-0425-4ad1-94c7-9ac5b60710c9,,,,
1854,AT.P.2613,Aldo foundation,"""4"" on recto, ""Oct 3 88"" on verso","Rack 17, Shelf 1",,01/11/2015,,,,1988,Oil stick on paper,,,Painting,11,14,,,,"remote:AT.P.2613.jpg
size:4928,3264
DPI:300
JPEG:AT.P.2613_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.2613.jpg?alt=media&token=df442fd0-6be8-4ce3-986d-b135e8c8d542,,,,
1855,AT.P.2614,Aldo foundation,"""Oct 20 (19 crossed-out) 88"" on verso","Rack 17, Shelf 1",,01/11/2015,,,,1988,Oil stick on paper,,,Painting,11,14,,,,"remote:AT.P.2614.jpg
size:4928,3264
DPI:300
JPEG:AT.P.2614_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.2614.jpg?alt=media&token=8800f9d8-67f0-449f-bc1a-5db43d0fe5d3,,,,
1856,AT.P.2615,Aldo foundation,,"Rack 17, Shelf 1",,01/11/2015,,,,1988,Oil stick on paper,,,Painting,11,14,,,,"remote:AT.P.2615.jpg
size:3264,4928
DPI:300
JPEG:AT.P.2615_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.2615.jpg?alt=media&token=04dff698-05b5-4b67-ad15-6811953a21ac,,,,
1857,AT.P.2616,Aldo foundation,,"Rack 17, Shelf 1",,01/11/2015,,,,1988,Oil stick on paper,,,Painting,11,14,,,,"remote:AT.P.2616.jpg
size:4928,3264
DPI:300
JPEG:AT.P.2616_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.2616.jpg?alt=media&token=c650058c-9cfc-47e6-b094-445b56fe3232,,,,
1858,AT.P.2617,Aldo foundation,,"Rack 17, Shelf 1",,01/11/2015,,,,1988,Oil stick on paper,,,Painting,11,14,,,,"remote:AT.P.2617.jpg
size:4928,3264
DPI:300
JPEG:AT.P.2617_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.2617.jpg?alt=media&token=6ee5e5aa-c8cb-4dc6-b1e2-402421689ae2,,,,
1859,AT.P.2618,Aldo foundation,,"Rack 17, Shelf 1",,01/11/2015,,,,1988,Oil stick on paper,,,Painting,11,14,,,,"remote:AT.P.2618.jpg
size:4928,3264
DPI:300
JPEG:AT.P.2618_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.2618.jpg?alt=media&token=4a279814-2350-4cc9-b862-836363451656,,,,
1860,AT.P.2619,Aldo foundation,,"Rack 17, Shelf 1",,01/11/2015,,,,1988,Oil stick on paper,,,Painting,11,14,,,,"remote:AT.P.2619.jpg
size:4928,3264
DPI:300
JPEG:AT.P.2619_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.2619.jpg?alt=media&token=b6f34dab-b146-4294-8799-0ae6dfd12e8d,,,,
1861,AT.P.2620,Aldo foundation,,"Rack 17, Shelf 1",,01/11/2015,,,,1988,Oil stick on paper,,,Painting,11,14,,,,"remote:AT.P.2620.jpg
size:4928,3264
DPI:300
JPEG:AT.P.2620_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.2620.jpg?alt=media&token=358679a6-aaa9-41fd-b2e7-d781ba62ae89,,,,
1862,AT.P.2621,Aldo foundation,,"Rack 17, Shelf 1",,01/11/2015,,,,1988,Oil stick on paper,,,Painting,11,14,,,,,,,,,,,,,
1863,AT.P.2622,Aldo foundation,,"Rack 17, Shelf 1",,01/11/2015,,,,1988,Oil stick on paper,,,Painting,11,14,,,,"remote:AT.P.2622.jpg
size:4928,3264
DPI:300
JPEG:AT.P.2622_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.2622.jpg?alt=media&token=59907075-56c4-403e-a7aa-b04f69678475,,,,
1864,AT.P.2623,Aldo foundation,,"Rack 17, Shelf 1",,01/11/2015,,,,1988,Oil stick on paper,,,Painting,11,14,,,,"remote:AT.P.2623.jpg
size:4928,3264
DPI:300
JPEG:AT.P.2623_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.2623.jpg?alt=media&token=faa1fe51-1c0d-4c1d-977a-8f7e530e4b7a,,,,
1865,AT.P.2624,Aldo foundation,,"Rack 17, Shelf 1",,01/11/2015,,,,1988,Oil stick on paper,,,Painting,11,14,,,,,,,,,,,,,
1866,AT.P.2625,Aldo foundation,,"Rack 17, Shelf 1",,01/11/2015,,,,1988,Oil stick on paper,,,Painting,11,14,,,,"remote:AT.P.2625.jpg
size:4928,3264
DPI:300
JPEG:AT.P.2625_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.2625.jpg?alt=media&token=f55e0242-9310-440d-8920-efea79b4de4c,,,,
1867,AT.P.2626,Aldo foundation,,"Rack 17, Shelf 1",,01/11/2015,,,,1988,Oil stick on paper,,,Painting,11,14,,,,"remote:AT.P.2626.jpg
size:4928,3264
DPI:300
JPEG:AT.P.2626_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.2626.jpg?alt=media&token=1e9fc29b-3d00-4250-b014-7cdbb5ede557,,,,
1868,AT.P.2627,Aldo foundation,,"Rack 17, Shelf 1",,01/11/2015,,,,1988,Oil stick on paper,,,Painting,11,14,,,,"remote:AT.P.2627.jpg
size:4928,3264
DPI:300
JPEG:AT.P.2627_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.2627.jpg?alt=media&token=af2ea801-52e5-4b44-ae6e-d3daf718d693,,,,
1869,AT.P.2628,Aldo foundation,"""5"" on recto","Rack 17, Shelf 1",,01/11/2015,,,,1988,Oil stick on paper,,,Painting,11,14,,,,"remote:AT.P.2628.jpg
size:4928,3264
DPI:300
JPEG:AT.P.2628_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.2628.jpg?alt=media&token=79208bca-ca74-4c30-abf3-31b8128c21bd,,,,
1870,AT.P.2629,Aldo foundation,"""6"" on recto","Rack 17, Shelf 1",,01/11/2015,,,,1988,Oil stick on paper,,,Painting,11,14,,,,"remote:AT.P.2629.jpg
size:4928,3264
DPI:300
JPEG:AT.P.2629_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.2629.jpg?alt=media&token=6c8836ab-5ebd-4604-922c-5ba2041a363d,,,,
1871,AT.P.2630,Aldo foundation,,"Rack 17, Shelf 1",,01/11/2015,,,,1988,Oil stick and perforations on paper,,,Painting,11,14,,,,"remote:AT.P.2630.jpg
size:4928,3264
DPI:300
JPEG:AT.P.2630_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.2630.jpg?alt=media&token=c58f1a07-2174-4a7e-826d-67cadca5dfe5,,,,
1872,AT.P.2631,Aldo foundation,,"Rack 17, Shelf 1",,01/11/2015,,,,1988,Oil stick and perforations on paper,,,Painting,11,14,,,,"remote:AT.P.2631.jpg
size:4928,3264
DPI:300
JPEG:AT.P.2631_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.2631.jpg?alt=media&token=ea287259-75ae-46d5-9964-a5c374097f43,,,,
1873,AT.P.2632,Aldo foundation,"""2"" on verso","Rack 17, Shelf 1",,01/11/2015,,,,1988,Oil stick and perforations on paper,,,Painting,11,14,,,,"remote:AT.P.2632.jpg
size:4928,3264
DPI:300
JPEG:AT.P.2632_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.2632.jpg?alt=media&token=aacbd108-0942-4bc0-a843-5cb195610a80,,,,
1874,AT.P.2633,Aldo foundation,"""1"" on verso, tear from edge to perforation","Rack 17, Shelf 1",,01/11/2015,,,,1988,Oil stick and perforations on paper,,,Painting,11,14,,,,"remote:AT.P.2633.jpg
size:4928,3264
DPI:300
JPEG:AT.P.2633_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.2633.jpg?alt=media&token=2299607e-7878-4a2d-a5a1-7dfd38f70edd,,,,
1875,AT.P.2634,Aldo foundation,,"Rack 17, Shelf 1",,01/11/2015,,,,1988,Oil stick and ink on paper,,Pinholes,Painting,11,14,,,,"remote:AT.P.2634.jpg
size:4928,3264
DPI:300
JPEG:AT.P.2634_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.2634.jpg?alt=media&token=ee82cd83-b3c9-43c6-8445-1bbd3a0ca667,,,,
1876,AT.P.2635,Aldo foundation,,"Rack 17, Shelf 1",,01/11/2015,,,,1988,Oil stick and ink on paper,,Pinholes,Painting,11,14,,,,"remote:AT.P.2635.jpg
size:4928,3264
DPI:300
JPEG:AT.P.2635_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.2635.jpg?alt=media&token=e5d7c084-80bd-4be6-8dc6-f26c23f0442f,,,,
1877,AT.P.2636,Aldo foundation,,"Rack 17, Shelf 1",,01/11/2015,,,,1988,Oil stick and ink on paper,,Pinholes,Painting,11,14,,,,"remote:AT.P.2636.jpg
size:4928,3264
DPI:300
JPEG:AT.P.2636_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.2636.jpg?alt=media&token=20d250f9-5d1d-49e3-b3e5-37df6caecaee,,,,
1878,AT.P.2637,Aldo foundation,,"Rack 17, Shelf 1",,01/11/2015,,,,1988,Oil stick and ink on paper,,Pinholes,Painting,11,14,,,,"remote:AT.P.2637.jpg
size:4928,3264
DPI:300
JPEG:AT.P.2637_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.2637.jpg?alt=media&token=4cded645-1b54-48fe-bd9f-75e56ee8580c,,,,
1879,AT.P.2638,Aldo foundation,,"Rack 17, Shelf 1",,01/11/2015,,,,1988,Oil stick and ink on paper,,Pinholes,Painting,11,14,,,,"remote:AT.P.2638.jpg
size:4928,3264
DPI:300
JPEG:AT.P.2638_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.2638.jpg?alt=media&token=f262ff5a-4fa6-46e6-8d2d-d3edca59d790,,,,
1880,AT.P.2639,Aldo foundation,,"Rack 17, Shelf 1",,01/11/2015,,,,n.d. (c. 1988),Oil stick on paper,,,Painting,11,14,,,,"remote:AT.P.2639.jpg
size:4928,3264
DPI:300
JPEG:AT.P.2639_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.2639.jpg?alt=media&token=bc93b65a-ab92-43f1-9b19-a54167e839c3,,,,
1881,AT.P.2640,Aldo foundation,,"Rack 17, Shelf 1",,01/11/2015,,,,n.d. (c. 1988),Oil stick on paper,,,Painting,11,14,,,,"remote:AT.P.2640.jpg
size:4928,3264
DPI:300
JPEG:AT.P.2640_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.2640.jpg?alt=media&token=c7b61b61-9fc7-42c9-9b40-56bdd95147cd,,,,
1882,AT.P.2641,Aldo foundation,,"Rack 17, Shelf 1",,01/11/2015,,,,n.d. (c. 1988),Oil stick on paper,,,Painting,11,14,,,,"remote:AT.P.2641.jpg
size:4928,3264
DPI:300
JPEG:AT.P.2641_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.2641.jpg?alt=media&token=daa57f11-db11-43f8-8166-84d8125c0f51,,,,
1883,AT.P.2642,Aldo foundation,,"Rack 17, Shelf 1",,01/11/2015,,,,n.d. (c. 1988),Oil stick on paper,,,Painting,11,14,,,,"remote:AT.P.2642.jpg
size:4928,3264
DPI:300
JPEG:AT.P.2642_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.2642.jpg?alt=media&token=c970f8c3-df08-446a-8efb-15abe99eda86,,,,
1884,AT.P.2643,Aldo foundation,,"Rack 17, Shelf 1",,01/11/2015,,,,n.d. (c. 1988),Oil stick on paper,,,Painting,11,14,,,,"remote:AT.P.2643.jpg
size:4928,3264
DPI:300
JPEG:AT.P.2643_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.2643.jpg?alt=media&token=e0b62559-264a-433a-bfa4-20bc5a49c78a,,,,
2594,AT.P.2644,Anna,Anna,"Rack 17, Shelf 1",,01/11/2015,,,,n.d. (c. 1988),Ink and perforations on paper,,,Painting,11,14,,,,"remote:AT.P.2644.jpg
size:4928,3264
DPI:300
JPEG:AT.P.2644_8.jpg",,,,,,,,,
1885,AT.P.2645,Aldo foundation,"""1"" on verso","Rack 17, Shelf 1",,01/11/2015,,,,n.d. (c. 1988),"Oil stick, ink, acrylic, and perforations on paper",,,Painting,11,14,,,,"remote:AT.P.2645.jpg
size:4928,3264
DPI:300
JPEG:AT.P.2645_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.2645.jpg?alt=media&token=5229cfa9-1375-42af-a375-5708be0884f8,,,,
1886,AT.P.2646,Aldo foundation,"""2"" on verso","Rack 17, Shelf 1",,01/11/2015,,,,n.d. (c. 1988),"Oil stick, acrylic, and perforations on paper",,,Painting,11,14,,,,"remote:AT.P.2646.jpg
size:4928,3264
DPI:300
JPEG:AT.P.2646_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.2646.jpg?alt=media&token=988a8238-55ba-4c5b-a2c1-12b4ec062af3,,,,
1887,AT.P.2647,Aldo foundation,"""3"" on verso","Rack 17, Shelf 1",,01/11/2015,,,,n.d. (c. 1988),"Oil stick, acrylic, and perforations on paper",,,Painting,11,14,,,,"remote:AT.P.2647.jpg
size:4928,3264
DPI:300
JPEG:AT.P.2647_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.2647.jpg?alt=media&token=8d505eda-1900-4ff5-9044-980ddfbda4f0,,,,
1888,AT.P.2648,Aldo foundation,"""4"" on verso","Rack 17, Shelf 1",,01/11/2015,,,,n.d. (c. 1988),"Oil stick, acrylic, and perforations on paper",,,Painting,11,14,,,,"remote:AT.P.2648.jpg
size:4928,3264
DPI:300
JPEG:AT.P.2648_8.jpg",,,,,https://firebasestorage.googleapis.com/v0/b/aldoproduction-a5f43.appspot.com/o/inventory%2FAT.P.2648.jpg?alt=media&token=9d22c812-8e73-4c0b-9f7c-d4b919667ece,,,,
