index,item_id,source,notes,location,value,inventory_date,title,series,date_year,medium,signature_and_writing,condition,category,height,width,depth,size_note,file1,file2,file3,file4,file5
2127,AT.P.2302,Aldo foundation,"""XVIII"" ""XVII AT"" on rectos, ""1555"" on verso","Rack 16, Shelf 1",,2015-01-07,,,n.d. (c. 1963),Ink on paper mounted on painted board,AT,paper partly detached,Painting,6.0,6.0,,,AT.P.2302.jpg,,,,
2128,AT.P.2303,Aldo foundation,"""XXII"" ""XX"" on rectos, ""1559"" on verso","Rack 16, Shelf 1",,2015-01-07,,,n.d. (c. 1963),Ink on paper mounted on painted board,,paper partly detached,Painting,6.0,6.0,,,AT.P.2303.jpg,,,,
2129,AT.P.2304,Aldo foundation,"""XXIII"" ""XXIV"" on rectos, ""1557"" on verso","Rack 16, Shelf 1",,2015-01-07,,,n.d. (c. 1963),Ink on paper mounted on painted board,,paper partly detached,Painting,6.0,6.0,,,AT.P.2304.jpg,,,,
2130,AT.P.2305,Aldo foundation,Aldo Tambellini Art Foundation,Rack A,,2015-01-08,,Black Energy Suspended Series,n.d. (c. 1989),"Acrylic, graphite, and perforations on architectural paper",,Chipping and tearing to edges,Painting,30.0,42.0,,,AT.P.2305.jpg,,,,
2131,AT.P.2306,Aldo foundation,Aldo Tambellini Art Foundation,Rack A,,2015-01-08,A-430,Black Energy Suspended Series,n.d. (c. 1989),Acrylic on architectural paper,,"Large tear to edge, slight tearing to another edge",Painting,30.0,42.0,,,AT.P.2306.jpg,,,,
2132,AT.P.2307,Aldo foundation,Aldo Tambellini Art Foundation,Rack A,,2015-01-08,A-000,Black Energy Suspended Series,n.d. (c. 1989),Acrylic and graphite on architectural paper,,"Pinholes, chalky substance on surface",Painting,30.0,42.0,,,AT.P.2307.jpg,,,,
2133,AT.P.2308,Aldo foundation,Aldo Tambellini Art Foundation,Rack A,,2015-01-08,AC-2,Black Energy Suspended Series,n.d. (c. 1989),Acrylic and graphite on architectural paper,,"Pinholes, chip to edge",Painting,30.0,42.0,,,AT.P.2308.jpg,,,,
2134,AT.P.2309,Anna,Anna,Rack A,,2015-01-08,E-8,Black Energy Suspended Series,n.d. (c. 1989),Acrylic and graphite on architectural paper,,"Pinholes, large tear to one corner, partially detached and chipped, hole in middle",Painting,30.0,42.0,,,AT.P.2309.jpg,,,,
2135,AT.P.2310,Aldo foundation,Aldo Tambellini Art Foundation,Rack A,,2015-01-08,A-105,Black Energy Suspended Series,n.d. (c. 1989),Acrylic on architectural paper,,"Pinholes, small holes near edge, slight tearing to edges",Painting,30.0,42.0,,,AT.P.2310.jpg,,,,
2136,AT.P.2311,Aldo foundation,Aldo Tambellini Art Foundation,Rack A,,2015-01-08,A-103,Black Energy Suspended Series,n.d. (c. 1989),Acrylic on architectural paper,,Pinholes,Painting,30.0,42.0,,,AT.P.2311.jpg,,,,
2137,AT.P.2312,Aldo foundation,Aldo Tambellini Art Foundation,Rack A,,2015-01-08,L-6,Black Energy Suspended Series,n.d. (c. 1989),Acrylic on architectural paper,,"Folding to corner, tear to edge with two holes ",Painting,30.0,42.0,,,AT.P.2312.jpg,,,,
2138,AT.P.2313,Aldo foundation,Aldo Tambellini Art Foundation,Rack A,,2015-01-08,,Black Energy Suspended Series,n.d. (c. 1989),Acrylic and perforations on architectural paper,,"Tearing to edge, some crumpling and staining to corner",Painting,28.0,40.0,,,AT.P.2313.jpg,,,,
2139,AT.P.2314,Aldo foundation,Aldo Tambellini Art Foundation,Rack A,,2015-01-08,AC-4,Black Energy Suspended Series,n.d. (c. 1989),Acrylic on architectural paper,,"Tear to edge, chipping to other edge",Painting,30.0,42.0,,,AT.P.2314.jpg,,,,
2140,AT.P.2315,Anna,Anna,Rack A,,2015-01-08,,Black Energy Suspended Series,n.d. (c. 1989),"Acrylic, graphite, and perforations on architectural paper",,Extensive tearing to edges with a significant chunk taken from corner,Painting,30.0,42.0,,,AT.P.2315.jpg,,,,
2141,AT.P.2316,Anna,Anna,Rack A,,2015-01-08,,Black Energy Suspended Series,n.d. (c. 1989),Acrylic on architectural paper,,,Painting,30.0,42.0,,,AT.P.2316.jpg,,,,
2142,AT.P.2317,Aldo foundation,Aldo Tambellini Art Foundation,Rack A,,2015-01-08,A-501,Black Energy Suspended Series,n.d. (c. 1989),Acrylic on architectural paper,,,Painting,30.0,42.0,,,AT.P.2317.jpg,,,,
2143,AT.P.2318,Anna,Anna,Rack A,,2015-01-08,L-1,Black Energy Suspended Series,n.d. (c. 1989),Acrylic and charcoal on architectural paper,,"Pinholes, 2 small holes, some slight tearing to edge",Painting,30.0,42.0,,,AT.P.2318.jpg,,,,
2144,AT.P.2319,Aldo foundation,Aldo Tambellini Art Foundation,Rack A,,2015-01-08,,Black Energy Suspended Series,n.d. (c. 1989),Acrylic on architectural paper,,"""To be looked over / some are ok (?)"" on verso",Painting,30.0,42.0,,,AT.P.2319.jpg,,,,
2145,AT.P.2320,Aldo foundation,Aldo Tambellini Art Foundation,Rack A,,2015-01-08,,Black Energy Suspended Series,n.d. (c. 1989),Acrylic on architectural paper,,2 holes to surface (1 during making?),Painting,30.0,42.0,,,AT.P.2320.jpg,,,,
2146,AT.P.2321,Aldo foundation,Aldo Tambellini Art Foundation,Rack A,,2015-01-08,GA-101,Black Energy Suspended Series,n.d. (c. 1989),Acrylic on architectural paper,,Chip to edge,Painting,30.0,42.0,,,AT.P.2321.jpg,,,,
2147,AT.P.2322,Aldo foundation,Aldo Tambellini Art Foundation,Rack A,,2015-01-08,S-3,Black Energy Suspended Series,n.d. (c. 1989),Acrylic on architectural paper,,Tears to edges,Painting,30.0,42.0,,,AT.P.2322.jpg,,,,
2148,AT.P.2323,Aldo foundation,Aldo Tambellini Art Foundation,Rack A,,2015-01-08,P&FP-101 (B),Black Energy Suspended Series,n.d. (c. 1989),Acrylic on architectural paper,,"Large tear to edge, slight tears to other edges, vertical folds along one side, 2 holes, Pinholes",Painting,30.0,42.0,,,AT.P.2323.jpg,,,,
2149,AT.P.2324,Aldo foundation,Aldo Tambellini Art Foundation,Rack A,,2015-01-08,S-6,Black Energy Suspended Series,n.d. (c. 1989),Acrylic on architectural paper,,Pinholes,Painting,30.0,42.0,,,AT.P.2324.jpg,,,,
2150,AT.P.2325,Aldo foundation,Aldo Tambellini Art Foundation,Rack A,,2015-01-08,E-10,Black Energy Suspended Series,n.d. (c. 1989),Acrylic on architectural paper,,Pinholes,Painting,30.0,42.0,,,AT.P.2325.jpg,,,,
2151,AT.P.2326,Aldo foundation,Aldo Tambellini Art Foundation,Rack A,,2015-01-08,GA-200,Black Energy Suspended Series,n.d. (c. 1989),Acrylic on architectural paper,,"Pinholes, slight tears to edges, grouging nearly through paper (during making)",Painting,30.0,42.0,,,AT.P.2326.jpg,,,,
2152,AT.P.2327,Aldo foundation,"Aldo Tambellini Art Foundation
ZKM Exhibit",Rack A,,2015-01-08,H-201,Black Energy Suspended Series,n.d. (c. 1989),Acrylic on architectural paper,,Some pin-sized holes to face,Painting,30.0,42.0,,,AT.P.2327.jpg,,,,
2153,AT.P.2328,Aldo foundation,Aldo Tambellini Art Foundation,Rack A,,2015-01-08,A-20,Black Energy Suspended Series,n.d. (c. 1989),Acrylic and graphite on architectural paper,,,Painting,30.0,42.0,,,AT.P.2328.jpg,,,,
2154,AT.P.2329,Aldo foundation,"Aldo Tambellini Art Foundation
ZKM Exhibit",Rack A,,2015-01-08,A-19,Black Energy Suspended Series,n.d. (c. 1989),Acrylic on architectural paper,,,Painting,30.0,42.0,,,AT.P.2329.jpg,,,,
2155,AT.P.2330,Anna,Anna,Rack A,,2015-01-08,A-7,Black Energy Suspended Series,n.d. (c. 1989),Acrylic on architectural paper,,"Pinholes, slight tearing to edges",Painting,30.0,42.0,,,AT.P.2330.jpg,,,,
2156,AT.P.2331,Aldo foundation,Aldo Tambellini Art Foundation,Rack A,,2015-01-08,,Black Energy Suspended Series,n.d. (c. 1989),Acrylic and gouache on architectural paper,,"Slight tearing to edge, folding to corner",Painting,30.0,42.0,,,AT.P.2331.jpg,,,,
2157,AT.P.2332,Aldo foundation,Aldo Tambellini Art Foundation,Rack A,,2015-01-08,A-14 (B),Black Energy Suspended Series,n.d. (c. 1989),Acrylic on architectural paper,,Folding along one side,Painting,30.0,42.0,,,AT.P.2332.jpg,,,,
2158,AT.P.2333,Aldo foundation,Aldo Tambellini Art Foundation,Rack A,,2015-01-08,AL-2,Black Energy Suspended Series,n.d. (c. 1989),Acrylic on architectural paper,,"Folding along one side, bumping to edge",Painting,30.0,42.0,,,AT.P.2333.jpg,,,,
2159,AT.P.2334,Aldo foundation,"Aldo Tambellini Art Foundation
ZKM Exhibit",Rack A,,2015-01-08,AL-5,Black Energy Suspended Series,n.d. (c. 1989),Acrylic on architectural paper,,"Folding along one side, tearing to edge",Painting,30.0,42.0,,,AT.P.2334.jpg,,,,
2160,AT.P.2335,Aldo foundation,Aldo Tambellini Art Foundation,Rack A,,2015-01-08,A-5,Black Energy Suspended Series,n.d. (c. 1989),Acrylic on architectural paper,,"Bumping to one edge, paper had been folded at one point, stapled",Painting,30.0,42.0,,,AT.P.2335.jpg,,,,
2161,AT.P.2336,Aldo foundation,Aldo Tambellini Art Foundation,Rack A,,2015-01-08,G-101,Black Energy Suspended Series,n.d. (c. 1989),Acrylic on architectural paper,,"Large tear to one edge, tear to face, pinholes",Painting,30.0,42.0,,,AT.P.2336.jpg,,,,
2162,AT.P.2337,Aldo foundation,Aldo Tambellini Art Foundation,Rack A,,2015-01-08,S-1,Black Energy Suspended Series,n.d. (c. 1989),Acrylic on architectural paper,,"Chipping to edge, some adhesive residue stuck along edges",Painting,30.0,42.0,,,AT.P.2337.jpg,,,,
2163,AT.P.2338,Aldo foundation,Aldo Tambellini Art Foundation,Rack A,,2015-01-08,,Black Energy Suspended Series,n.d. (c. 1989),Acrylic and graphite on architectural paper,,"Slight tearing to edges, pinholes",Painting,30.0,42.0,,,AT.P.2338.jpg,,,,
2164,AT.P.2339,Aldo foundation,Aldo Tambellini Art Foundation,Rack A,,2015-01-08,A-12,Black Energy Suspended Series,n.d. (c. 1989),Acrylic on architectural paper,,Paper has been folded up at one point,Painting,30.0,42.0,,,AT.P.2339.jpg,,,,
2165,AT.P.2340,Aldo foundation,Aldo Tambellini Art Foundation,Rack A,,2015-01-08,A-1,Black Energy Suspended Series,n.d. (c. 1989),"Acrylic, graphite, and perforations on architectural paper",,"Slight tearing to edges, pinholes, large tear to one edge, tear to face during making",Painting,30.0,42.0,,,AT.P.2340.jpg,,,,
2166,AT.P.2341,Aldo foundation,Aldo Tambellini Art Foundation,Rack A,,2015-01-08,,Black Energy Suspended Series,n.d. (c. 1989),"Acrylic, graphite, and gouache on architectural paper",,"Tear to edge, some bumping to corner, folding to corner tips",Painting,30.0,42.0,,,AT.P.2341.jpg,,,,
2167,AT.P.2342,Aldo foundation,"""Reject (Check over)"" on verso
Aldo Tambellini Art Foundation",Rack A,,2015-01-08,,Black Energy Suspended Series,n.d. (c. 1989),Acrylic on architectural paper,,"tear to edge with large chip taken out, stuck to face",Painting,30.0,42.0,,,AT.P.2342.jpg,,,,
2168,AT.P.2343,Anna,Anna,Rack A,,2015-01-08,,Black Energy Suspended Series,n.d. (c. 1989),Acrylic and graphite on architectural paper,,Piece either struck to face or torn from it (at some point),Painting,30.0,42.0,,,AT.P.2343.jpg,,,,
2169,AT.P.2344,Anna,Anna,Rack A,,2015-01-08,,Black Energy Suspended Series,n.d. (c. 1989),Acrylic and graphite on architectural paper,,,Painting,30.0,42.0,,,AT.P.2344.jpg,,,,
2170,AT.P.2345,Aldo foundation,Aldo Tambellini Art Foundation,Rack A,,2015-01-08,,Black Energy Suspended Series,n.d. (c. 1989),Acrylic and perforations on architectural paper,,Some bumping to edge,Painting,30.0,42.0,,,AT.P.2345.jpg,,,,
2171,AT.P.2346,Aldo foundation,Aldo Tambellini Art Foundation,Rack A,,2015-01-08,S-2,Black Energy Suspended Series,n.d. (c. 1989),Acrylic on architectural paper,,Tears to edge,Painting,30.0,42.0,,,AT.P.2346.jpg,,,,
2172,AT.P.2347,Aldo foundation,Aldo Tambellini Art Foundation,Rack A,,2015-01-08,S-2g,Black Energy Suspended Series,n.d. (c. 1989),Acrylic on architectural paper,,"Some slight folding and bumping to corners, slight tear to edge",Painting,30.0,42.0,,,AT.P.2347.jpg,,,,
2173,AT.P.2348,Aldo foundation,Aldo Tambellini Art Foundation,Rack A,,2015-01-08,,Black Energy Suspended Series,n.d. (c. 1989),"Acrylic, graphite, and gouache on architectural paper",,"Tearing to edges, vertical fold, horitzontal fold",Painting,30.0,36.0,,,AT.P.2348.jpg,,,,
2174,AT.P.2349,Aldo foundation,Aldo Tambellini Art Foundation,Rack A,,2015-01-08,S-2 (B),Black Energy Suspended Series,n.d. (c. 1989),"Acrylic, charcoal, and gouache on architectural paper",,"Pinholes, corners folded, some bumping to edge",Painting,30.0,40.0,,,AT.P.2349.jpg,,,,
2175,AT.P.2350,Aldo foundation,Aldo Tambellini Art Foundation,Rack A,,2015-01-08,S-1g,Black Energy Suspended Series,n.d. (c. 1989),Acrylic on architectural paper,,Tear to edge,Painting,30.0,42.0,,,AT.P.2350.jpg,,,,
2176,AT.P.2351,Aldo foundation,Aldo Tambellini Art Foundation,Rack A,,2015-01-08,,Black Energy Suspended Series,n.d. (c. 1989),Acrylic on architectural paper,,"Tearing to edges, sheet was crumpled at one point",Painting,30.0,42.0,,,AT.P.2351.jpg,,,,
2177,AT.P.2352,Aldo foundation,Aldo Tambellini Art Foundation,Rack A,,2015-01-08,S-4,Black Energy Suspended Series,n.d. (c. 1989),Acrylic on architectural paper,,"Tearing to edges, bumping to edge, chip to edge",Painting,30.0,42.0,,,AT.P.2352.jpg,,,,
2178,AT.P.2353,Aldo foundation,Aldo Tambellini Art Foundation,Rack A,,2015-01-08,,Black Energy Suspended Series,n.d. (c. 1989),Acrylic on architectural paper,,"""Good"" on verso",Painting,30.0,42.0,,,AT.P.2353.jpg,,,,
2179,AT.P.2354,Aldo foundation,Aldo Tambellini Art Foundation,Rack A,,2015-01-08,E-11,Black Energy Suspended Series,n.d. (c. 1989),Acrylic on architectural paper,,"Tearing to edge, large tear nearly half-way into work",Painting,30.0,42.0,,,AT.P.2354.jpg,,,,
2180,AT.P.2355,Anna,Anna,Rack A,,2015-01-08,S-3,Black Energy Suspended Series,n.d. (c. 1989),Acrylic and charcoal on architectural paper,,"Small chip to edge, some chipping to corner",Painting,30.0,40.5,,,AT.P.2355.jpg,,,,
2181,AT.P.2356,Aldo foundation,Aldo Tambellini Art Foundation,Rack A,,2015-01-08,E-2,Black Energy Suspended Series,n.d. (c. 1989),Acrylic on architectural paper,,"Large chip missing from edge, tears to edges",Painting,30.0,42.0,,,AT.P.2356.jpg,,,,
2182,AT.P.2357,Aldo foundation,Aldo Tambellini Art Foundation,Rack A,,2015-01-08,X-1,Black Energy Suspended Series,n.d. (c. 1989),Acrylic on architectural paper,,"Bumping to edges, folded corner, pinholes",Painting,30.0,42.0,,,AT.P.2357.jpg,,,,
2183,AT.P.2358,Aldo foundation,Aldo Tambellini Art Foundation,Rack A,,2015-01-08,,Black Energy Suspended Series,n.d. (c. 1989),Acrylic and perforations on architectural paper,,"Pinholes, tear to edge",Painting,30.0,42.0,,,AT.P.2358.jpg,,,,
2184,AT.P.2359,Aldo foundation,Aldo Tambellini Art Foundation,Rack A,,2015-01-08,,Black Energy Suspended Series,n.d. (c. 1989),"Acrylic, charcoal, and oilstick on architectural paper",,"Tear to corner, pinholes",Painting,30.0,42.0,,,AT.P.2359.jpg,,,,
2185,AT.P.2360,Aldo foundation,Aldo Tambellini Art Foundation,Rack A,,2015-01-08,S-5,Black Energy Suspended Series,n.d. (c. 1989),Acrylic on architectural paper,,"Bumping to edges, folded corner, pinholes",Painting,30.0,42.0,,,AT.P.2360.jpg,,,,
2186,AT.P.2361,Aldo foundation,Aldo Tambellini Art Foundation,Rack A,,2015-01-08,,Black Energy Suspended Series,n.d. (c. 1989),Acrylic on architectural paper,,Pinholes,Painting,30.0,42.0,,,AT.P.2361.jpg,,,,
2187,AT.P.2362,Aldo foundation,Aldo Tambellini Art Foundation,Rack A,,2015-01-08,,Black Energy Suspended Series,n.d. (c. 1989),Acrylic on architectural paper,,Pinholes,Painting,30.0,42.0,,,AT.P.2362.jpg,,,,
2188,AT.P.2363,Aldo foundation,,Rack A,,2015-01-08,,Black Energy Suspended Series,n.d. (c. 1989),Acrylic and gouache on architectural paper,,"Pinholes, chips to one edge",Painting,30.0,42.0,,,,,,,
2189,AT.P.2364,Aldo foundation,Aldo Tambellini Art Foundation,Rack A,,2015-01-08,,Black Energy Suspended Series,n.d. (c. 1989),Acrylic on architectural paper,,"Pinholes, bumping to corners, slight tearing to edges",Painting,30.0,42.0,,,AT.P.2364.jpg,,,,
2190,AT.P.2365,Aldo foundation,Aldo Tambellini Art Foundation,Rack A,,2015-01-08,S-1,Black Energy Suspended Series,n.d. (c. 1989),Acrylic on architectural paper,,"Pinholes, slight tear to edge",Painting,30.0,42.0,,,AT.P.2365.jpg,,,,
2191,AT.P.2366,Aldo foundation,Aldo Tambellini Art Foundation,Rack A,,2015-01-08,,Black Energy Suspended Series,n.d. (c. 1989),Acrylic on architectural paper,,"Large section torn from one side (prior to painting), bumping to edge",Painting,30.0,38.5,,,AT.P.2366.jpg,,,,
2192,AT.P.2367,Aldo foundation,Aldo Tambellini Art Foundation,Rack A,,2015-01-08,A-8,Black Energy Suspended Series,n.d. (c. 1989),Acrylic on architectural paper,,Pinholes,Painting,30.0,42.0,,,AT.P.2367.jpg,,,,
2193,AT.P.2368,Aldo foundation,"Aldo Tambellini Art Foundation
ZKM Exhibit",Rack A,,2015-01-08,,Black Energy Suspended Series,n.d. (c. 1989),Acrylic and perforations on architectural paper,,Some small holes (bigger than perforations),Painting,30.0,42.0,,,AT.P.2368.jpg,,,,
2194,AT.P.2369,Aldo foundation,Aldo Tambellini Art Foundation,Rack A,,2015-01-08,P&FP-104 (B),Black Energy Suspended Series,n.d. (c. 1989),Acrylic on architectural paper,,"Large tear to face, near bottom",Painting,30.0,42.0,,,AT.P.2369.jpg,,,,
2195,AT.P.2370,Aldo foundation,Aldo Tambellini Art Foundation,Rack A,,2015-01-08,L-2,Black Energy Suspended Series,n.d. (c. 1989),Acrylic on architectural paper,,Pinholes,Painting,30.0,42.0,,,AT.P.2370.jpg,,,,
2196,AT.P.2371,Aldo foundation,Aldo Tambellini Art Foundation,Rack A,,2015-01-08,L-4,Black Energy Suspended Series,n.d. (c. 1989),Acrylic on architectural paper,,Small tear to face,Painting,30.0,42.0,,,AT.P.2371.jpg,,,,
2197,AT.P.2372,Aldo foundation,Aldo Tambellini Art Foundation,Rack A,,2015-01-08,,Black Energy Suspended Series,n.d. (c. 1989),Acrylic on architectural paper,,Pinholes,Painting,30.0,42.0,,,AT.P.2372.jpg,,,,
2198,AT.P.2373,Aldo foundation,Aldo Tambellini Art Foundation,Rack A,,2015-01-08,AC-7,Black Energy Suspended Series,n.d. (c. 1989),Acrylic on architectural paper,,Pinholes,Painting,30.0,42.0,,,AT.P.2373.jpg,,,,
2199,AT.P.2374,Aldo foundation,Aldo Tambellini Art Foundation,Rack A,,2015-01-08,AC-8,Black Energy Suspended Series,n.d. (c. 1989),Acrylic on architectural paper,,Pinholes,Painting,30.0,42.0,,,AT.P.2374.jpg,,,,
2200,AT.P.2375,Aldo foundation,Aldo Tambellini Art Foundation,Rack A,,2015-01-08,A-9,Black Energy Suspended Series,n.d. (c. 1989),Acrylic on architectural paper,,"Pinholes, tear to edge",Painting,30.0,42.0,,,AT.P.2375.jpg,,,,
2201,AT.P.2376,Aldo foundation,Aldo Tambellini Art Foundation,Rack A,,2015-01-08,A-1 (B),Black Energy Suspended Series,n.d. (c. 1989),Acrylic on architectural paper,,Pinholes,Painting,30.0,42.0,,,AT.P.2376.jpg,,,,
2202,AT.P.2377,Aldo foundation,Aldo Tambellini Art Foundation,Rack A,,2015-01-08,A-10,Black Energy Suspended Series,n.d. (c. 1989),Acrylic on architectural paper,,"Pinholes, bumping to edge",Painting,30.0,42.0,,,AT.P.2377.jpg,,,,
2203,AT.P.2378,Aldo foundation,Aldo Tambellini Art Foundation,Rack A,,2015-01-08,,Black Energy Suspended Series,n.d. (c. 1989),Acrylic on architectural paper,,Slight bumping and tearing to 2 edges,Painting,30.0,40.0,,,AT.P.2378.jpg,,,,
2204,AT.P.2379,Anna,Anna,Rack A,,2015-01-08,A-14,Black Energy Suspended Series,n.d. (c. 1989),Acrylic and gouache on architectural paper,,"Pinholes, small chip near corner",Painting,30.0,42.0,,,AT.P.2379.jpg,,,,
2205,AT.P.2380,Aldo foundation,Aldo Tambellini Art Foundation,Rack A,,2015-01-08,S-2 (C ),Black Energy Suspended Series,n.d. (c. 1989),"Acrylic, graphite, and perforations on architectural paper",,"Pinholes, chipping to corners",Painting,24.5,36.5,,,AT.P.2380.jpg,,,,
2206,AT.P.2381,Aldo foundation,Aldo Tambellini Art Foundation,Rack A,,2015-01-08,A-7 (B),Black Energy Suspended Series,n.d. (c. 1989),Acrylic on architectural paper,,"Pinholes, chip to edge",Painting,30.0,42.0,,,AT.P.2381.jpg,,,,
2207,AT.P.2382,Aldo foundation,Aldo Tambellini Art Foundation,Rack A,,2015-01-08,,Black Energy Suspended Series,n.d. (c. 1989),"Acrylic, gouache, and graphite on architectural paper",,"Pinholes, tears to edges",Painting,36.5,48.0,,,AT.P.2382.jpg,,,,
2208,AT.P.2383,Aldo foundation,Aldo Tambellini Art Foundation,Rack A,,2015-01-08,304,Black Energy Suspended Series,n.d. (c. 1989),Acrylic (and bleach?) on architectural paper,,"Pinholes, tears and chips to edges",Painting,36.5,48.0,,,AT.P.2383.jpg,,,,
2209,AT.P.2384,Anna,"Anna
Anna",Rack A,,2015-01-08,304,Black Energy Suspended Series,n.d. (c. 1989),Acrylic (and bleach?) on architectural paper,,"Pinholes, tears to edges (some chipped), large hole, large chip to corner",Painting,36.5,48.0,,,AT.P.2384.jpg,,,,
2210,AT.P.2385,Aldo foundation,Aldo Tambellini Art Foundation,Rack A,,2015-01-08,[P&FP-400],Black Energy Suspended Series,n.d. (c. 1989),"Acrylic, gouache, and oil stick on architectural paper",,"Pinholes, chip to edge, tear to edge",Painting,30.0,42.0,,,AT.P.2385.jpg,,,,
2211,AT.P.2386,Aldo foundation,Aldo Tambellini Art Foundation,Rack A,,2015-01-08,,Black Energy Suspended Series,n.d. (c. 1989),"Acrylic, gouache, and perforations on architectural paper",,"Pinholes, chipping to edge",Painting,30.0,42.0,,,AT.P.2386.jpg,,,,
2212,AT.P.2387,Aldo foundation,Aldo Tambellini Art Foundation,Rack A,,2015-01-08,,Black Energy Suspended Series,n.d. (c. 1989),Acrylic on architectural paper,,"Some bumping to edge, slight tearing to edge",Painting,30.0,42.0,,,AT.P.2387.jpg,,,,
2213,AT.P.2388,Aldo foundation,"""PM"" to verso of board
Aldo Tambellini Art Foundation",Rack 1-6 (Top) (Portfolio),,2015-01-09,P&FP-102,Black Energy Suspended Series,n.d. (c. 1989),Acrylic on architectural paper mounted on board,,,Painting,30.0,42.0,,,AT.P.2388.jpg,,,,
2214,AT.P.2389,Aldo foundation,Aldo Tambellini Art Foundation,Rack 1-6 (Top) (Portfolio),,2015-01-09,,Black Energy Suspended Series,n.d. (c. 1989),"Acrylic, gouache, and perforations on architectural paper",,"Tearing and chipping to edges, pinholes",Painting,30.0,42.0,,,AT.P.2389.jpg,,,,
